STATION_ID,DIRECTION,STOP_NAME,STATION_NAME,ADA,RED,BLUE,GRN,BRN,PURP,PURPExp,YEL,PINK,ORNG
40700,E,Laramie (63rd-bound),Laramie (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40700,W,Laramie (Harlem-bound),Laramie (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41340,W,LaSalle (Forest Pk-bound),LaSalle (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41340,E,LaSalle (O'Hare-bound),LaSalle (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40160,E,LaSalle/Van Buren (Outer Loop),LaSalle/Van Buren (Brown; Orange; Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40160,W,LaSalle/Van Buren (Inner Loop),LaSalle/Van Buren (Brown; Orange; Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
40770,N,Lawrence (Howard-bound),Lawrence (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40770,S,Lawrence (95th-bound),Lawrence (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41050,N,Linden (Linden-bound),Linden (Purple Line),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
41050,S,Linden (Howard-Loop-bound),Linden (Purple Line),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
41020,N,Logan Square (O'Hare-bound),Logan Square (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41020,S,Logan Square (Forest Pk-bound),Logan Square (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41300,N,Loyola (Howard-bound),Loyola (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41300,S,Loyola (95th-bound),Loyola (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40640,S,Madison/Wabash (Inner Loop),Madison/Wabash (Brown; Green; Orange; Pink & Purple Lines),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
40640,N,Madison/Wabash (Outer Loop),Madison/Wabash (Brown; Green; Orange; Pink & Purple Lines),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40270,N,Main (Linden-bound),Main (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
40270,S,Main (Howard-Loop-bound),Main (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
40460,S,Merchandise Mart (Loop-bound),Merchandise Mart (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40460,N,Merchandise Mart (Kimball-Linden-bound),Merchandise Mart (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40930,S,Midway (Arrival),Midway (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40930,N,Midway (Loop-bound),Midway (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40790,N,Monroe (O'Hare-bound),Monroe (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41090,N,Monroe (Howard-bound),Monroe (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41090,S,Monroe (95th-bound),Monroe (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40790,S,Monroe (Forest Pk-bound),Monroe (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41330,S,Montrose (Forest Pk-bound),Montrose (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41330,N,Montrose (O'Hare-bound),Montrose (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41500,N,Montrose (Kimball-bound),Montrose (Brown Line),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41500,S,Montrose (Loop-bound),Montrose (Brown Line),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41510,W,Morgan (Harlem-54th/Cermak-bound),Morgan (Green & Pink Lines),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
41510,E,Morgan (Loop-63rd-bound),Morgan (Green & Pink Lines),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
40100,N,Morse (Howard-bound),Morse (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40100,S,Morse (95th-bound),Morse (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40650,N,North/Clybourn (Howard-bound),North/Clybourn (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40650,S,North/Clybourn (95th-bound),North/Clybourn (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40400,S,Noyes (Howard-Loop-bound),Noyes (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
40400,N,Noyes (Linden-bound),Noyes (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
41350,E,Oak Park (63rd-bound),Oak Park (Green Line),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40180,W,Oak Park (Forest Pk-bound),Oak Park (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40180,E,Oak Park (O'Hare-bound),Oak Park (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41350,W,Oak Park (Harlem-bound),Oak Park (Green Line),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41680,S,Oakton-Skokie (Howard-bound),Oakton-Skokie (Yellow Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
41680,N,Oakton-Skokie (Dempster-Skokie-bound),Oakton-Skokie (Yellow Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40890,S,O'Hare (Forest Pk-bound),O'Hare (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40890,N,O'Hare (Terminal Arrival),O'Hare (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41310,S,Paulina (Loop-bound),Paulina (Brown Line),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41310,N,Paulina (Kimball-bound),Paulina (Brown Line),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41030,W,Polk (54th/Cermak-bound),Polk (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
41030,E,Polk (Loop-bound),Polk (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
40150,E,Pulaski (Loop-bound),Pulaski (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
40960,N,Pulaski (Loop-bound),Pulaski (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40960,S,Pulaski (Midway-bound),Pulaski (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40150,W,Pulaski (54th/Cermak-bound),Pulaski (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
40920,W,Pulaski (Forest Pk-bound),Pulaski (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40920,E,Pulaski (O'Hare-bound),Pulaski (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40030,E,Pulaski (63rd-bound),Pulaski (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40030,W,Pulaski (Harlem-bound),Pulaski (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40040,N,Quincy/Wells (Inner Loop),Quincy/Wells (Brown; Orange; Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
40040,S,Quincy/Wells (Outer Loop),Quincy/Wells (Brown; Orange; Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40470,W,Racine (Forest Pk-bound),Racine (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40470,E,Racine (O'Hare-bound),Racine (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40200,N,Randolph/Wabash (Outer Loop),Randolph/Wabash (Brown; Green; Orange; Pink & Purple Lines),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40200,S,Randolph/Wabash (Inner Loop),Randolph/Wabash (Brown; Green; Orange; Pink & Purple Lines),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
40610,W,Ridgeland (Harlem-bound),Ridgeland (Green Line),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40610,E,Ridgeland (63rd-bound),Ridgeland (Green Line),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41010,S,Rockwell (Loop-bound),Rockwell (Brown Line),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41010,N,Rockwell (Kimball-bound),Rockwell (Brown Line),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41400,S,Roosevelt (Midway-63rd-bound),Roosevelt (Red; Orange & Green Lines),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
41400,N,Roosevelt (Loop-Harlem-bound),Roosevelt (Red; Orange & Green Lines),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
41400,N,Roosevelt (Howard-bound),Roosevelt (Red; Orange & Green Lines),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41400,S,Roosevelt (95th-bound),Roosevelt (Red; Orange & Green Lines),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40820,N,Rosemont (O'Hare-bound),Rosemont (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40820,S,Rosemont (Forest Pk-bound),Rosemont (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40800,N,Sedgwick (Kimball-Linden-bound),Sedgwick (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40800,S,Sedgwick (Loop-bound),Sedgwick (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40080,S,Sheridan (95th-bound),Sheridan (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40080,N,Sheridan (Howard-bound),Sheridan (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40080,N,Sheridan (Howard-Linden-bound),Sheridan (Red Line),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40080,S,Sheridan (Loop-bound),Sheridan (Red Line),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40840,N,South Blvd (Linden-bound),South Boulevard (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
40840,S,South Blvd (Howard-Loop-bound),South Boulevard (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
40360,N,Southport (Kimball-bound),Southport (Brown Line),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40360,S,Southport (Loop-bound),Southport (Brown Line),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40190,N,Sox-35th (Howard-bound),Sox-35th (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40190,S,Sox-35th (95th-bound),Sox-35th (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40260,W,State/Lake (Outer Loop),State/Lake (Brown; Green; Orange; Pink & Purple Lines),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40260,E,State/Lake (Inner Loop),State/Lake (Brown; Green; Orange; Pink & Purple Lines),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
40880,S,Thorndale (95th-bound),Thorndale (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40880,N,Thorndale (Howard-bound),Thorndale (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40350,W,UIC-Halsted (Forest Pk-bound),UIC-Halsted (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40350,E,UIC-Halsted (O'Hare-bound),UIC-Halsted (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40370,S,Washington (Forest Pk-bound),Washington (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40370,N,Washington (O'Hare-bound),Washington (Blue Line),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40730,N,Washington/Wells (Inner Loop),Washington/Wells (Brown; Orange; Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
40730,S,Washington/Wells (Outer Loop),Washington/Wells (Brown; Orange; Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41210,N,Wellington (Kimball-Linden-bound),Wellington (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
41210,S,Wellington (Loop-bound),Wellington (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40670,N,Western (O'Hare Branch) (O'Hare-bound),Western (Blue Line - O'Hare Branch),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41480,S,Western (Loop-bound),Western (Brown Line),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41480,N,Western (Kimball-bound),Western (Brown Line),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40740,E,Western (Loop-bound),Western (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
40740,W,Western (54th/Cermak-bound),Western (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
40310,S,Western (Midway-bound),Western (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40310,N,Western (Loop-bound),Western (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40670,S,Western (O'Hare Branch) (Forest Pk-bound),Western (Blue Line - O'Hare Branch),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40220,E,Western (Forest Pk Branch) (O'Hare-bound),Western (Blue Line - Forest Park Branch),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40220,W,Western (Forest Pk Branch) (Forest Pk-bound),Western (Blue Line - Forest Park Branch),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40540,S,Wilson (95th-bound),Wilson (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40540,N,Wilson (Howard-bound),Wilson (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
